has_ip,number_count,dash_symbol_count,url_length,url_depth,subdomain_count,query_params_count,has_port,ks_char,kl_char,eucli_char,cs_char,man_char,ks_big,kl_big,eucli_big,cs_big,man_big,huffman
0.4373451605195591,0.4649998948976495,0.08771583143764318,-0.19520694717586967,-0.18450155581859815,0.111633176502922,-0.13028388238306887,0.3816310468696653,-0.7865655842154794,-0.26474756540282074,-0.8424341974589958,-0.8405793783120772,-0.8424729097288814,-0.8422644828810814,-0.32391065591367585,-0.8424823398356347,-0.8418365707839237,-0.8424826703114371,-0.1878396300749468
0.4373451605195162,0.4735642236043155,0.06938833190274524,-0.5448996564959453,-0.26647963073461894,0.108846947350667,-0.17087382039514315,0.38163104686962657,-0.8040923859224232,-0.20850960134515156,-0.7143914645870065,-0.803929671383021,-0.8039186127991519,-0.8039862332928812,-0.27351299595824474,-0.6783348894403558,-0.8039294687858106,-0.8035277857260362,-0.5242872650751472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
